SSA,MP concentration,HM concentration,Hydrated radius,Electronegativity,Molar mass,Temperature,pH,Qm
150,1,0.1,3.75,1.6,51.996,22,,0.00381
500,1,0.0862069,4.26,1.6,112.41,25,,0.0287234
500,1,0.17931,4.26,1.6,112.41,25,,0.0457447
500,1,0.465517,4.26,1.6,112.41,25,,0.0776596
500,1,0.955172,4.26,1.6,112.41,25,,0.104255
500,1,0.0862069,4.01,2.33,207.2,25,,0.0266875
500,1,0.175862,4.01,2.33,207.2,25,,0.0523147
500,1,0.451724,4.01,2.33,207.2,25,,0.106864
500,1,0.944828,4.01,2.33,207.2,25,,0.126537
500,1,0.0896552,4.3,1.6,65.93,25,,0.0234043
500,1,0.182759,4.3,1.6,65.93,25,,0.0393617
500,1,0.468966,4.3,1.6,65.93,25,,0.0723404
500,1,0.958621,4.3,1.6,65.93,25,,0.0946809
1000,12.5,5.12821,4.01,2.33,207.2,25,5,0.0818182
1000,12.5,10.2564,4.01,2.33,207.2,25,5,0.161364
1000,12.5,19.8718,4.01,2.33,207.2,25,5,0.202273
1000,12.5,41.0256,4.01,2.33,207.2,25,5,0.25
1000,12.5,64.1026,4.01,2.33,207.2,25,5,0.302273
1000,12.5,110.256,4.01,2.33,207.2,25,5,0.370455
1000,12.5,178.205,4.01,2.33,207.2,25,5,0.395455
1000,12.5,223.718,4.01,2.33,207.2,25,5,0.488636
1000,12.5,3.40909,4.01,2.33,207.2,5,5,0.166667
1000,12.5,9.09091,4.01,2.33,207.2,5,5,0.172043
1000,12.5,19.3182,4.01,2.33,207.2,5,5,0.290323
1000,12.5,40.9091,4.01,2.33,207.2,5,5,0.413978
1000,12.5,62.5,4.01,2.33,207.2,5,5,0.505376
1000,12.5,106.818,4.01,2.33,207.2,5,5,0.623656
1000,12.5,175,4.01,2.33,207.2,5,5,0.666667
1000,12.5,219.318,4.01,2.33,207.2,5,5,0.77957
1000,12.5,4.54545,4.01,2.33,207.2,45,5,0.0806452
1000,12.5,10.2273,4.01,2.33,207.2,45,5,0.0860215
1000,12.5,21.5909,4.01,2.33,207.2,45,5,0.150538
1000,12.5,43.1818,4.01,2.33,207.2,45,5,0.188172
1000,12.5,65.9091,4.01,2.33,207.2,45,5,0.258065
1000,12.5,111.364,4.01,2.33,207.2,45,5,0.274194
1000,12.5,178.409,4.01,2.33,207.2,45,5,0.365591
1000,12.5,225,4.01,2.33,207.2,45,5,0.370968
85.4,1,5.64784,4.01,2.33,207.2,25,,1.13159
85.4,1,20.2658,4.01,2.33,207.2,25,,1.79736
85.4,1,49.8339,4.01,2.33,207.2,25,,2.0215
85.4,1,100,4.01,2.33,207.2,25,,2.00858
500,2,1,3.75,1.6,51.996,25,5,0.0401584
500,2,5,3.75,1.6,51.996,25,5,0.0615228
500,2,10,3.75,1.6,51.996,25,5,0.0816244
500,2,20,3.75,1.6,51.996,25,5,0.0810152
500,2,1,3.75,1.6,51.996,25,5,0.00712166
500,2,1,3.75,1.6,51.996,25,5,0.00356083
500,2,1,3.75,1.6,51.996,25,5,0.0154303
500,2,1,3.75,1.6,51.996,25,5,0.00949555
500,2,1,3.75,1.6,51.996,25,5,0.0457652
500,2,1,3.75,1.6,51.996,25,5,0.0744179
500,2,1,4.61,1.6,51.996,25,5,0.0622222
,10,10,4.26,1.6,112.41,25,6,0.202778
,10,10,4.01,2.33,207.2,25,6,0.276389
,10,10,4.3,1.6,65.93,25,6,0.127778
,10,10,4.19,1.9,63.55,25,6,0.0722222
1000,25,1,4.19,1.9,63.55,25,3,1.77099E-05
1000,25,1,4.19,1.9,63.55,25,5,1.83206E-05
1000,25,1,4.19,1.9,63.55,25,7,2.71756E-05
1000,25,1,4.19,1.9,63.55,25,9,2.29008E-05
1000,25,1,4.19,1.9,63.55,25,11,0.000021374
1000,25,1,4.19,1.9,63.55,25,7,3.36145E-05
1000,25,1,4.19,1.9,63.55,25,7,4.01205E-05
1000,25,1,4.19,1.9,63.55,25,7,5.96386E-05
1000,25,1,4.19,1.9,63.55,25,7,6.28916E-05
1000,25,1,4.19,1.9,63.55,25,7,5.31325E-05
1000,25,1,4.19,1.9,63.55,25,7,5.38462E-05
1000,25,1,4.19,1.9,63.55,25,7,5.79882E-05
1000,25,1,4.19,1.9,63.55,25,7,0.000173964
1000,25,1,4.19,1.9,63.55,25,7,0.000256805
1000,25,1,4.26,1.6,112.41,25,3,4.27481E-06
1000,25,1,4.26,1.6,112.41,25,5,4.58015E-06
1000,25,1,4.26,1.6,112.41,25,7,5.19084E-06
1000,25,1,4.26,1.6,112.41,25,9,5.49618E-06
1000,25,1,4.26,1.6,112.41,25,11,4.58015E-06
1000,25,1,4.26,1.6,112.41,25,7,3.25301E-06
1000,25,1,4.26,1.6,112.41,25,7,5.42169E-06
1000,25,1,4.26,1.6,112.41,25,7,1.40964E-05
1000,25,1,4.26,1.6,112.41,25,7,1.19277E-05
1000,25,1,4.26,1.6,112.41,25,7,1.19277E-05
1000,25,1,4.26,1.6,112.41,25,7,0.000012426
1000,25,1,4.26,1.6,112.41,25,7,0.000012426
1000,25,1,4.26,1.6,112.41,25,7,2.07101E-05
1000,25,1,4.26,1.6,112.41,25,7,2.48521E-05
1000,25,1,4.01,2.33,207.2,25,3,2.50382E-05
1000,25,1,4.01,2.33,207.2,25,5,2.65649E-05
1000,25,1,4.01,2.33,207.2,25,7,4.27481E-05
1000,25,1,4.01,2.33,207.2,25,9,3.87786E-05
1000,25,1,4.01,2.33,207.2,25,11,3.14504E-05
1000,25,1,4.01,2.33,207.2,25,7,6.83133E-05
1000,25,1,4.01,2.33,207.2,25,7,7.59036E-05
1000,25,1,4.01,2.33,207.2,25,7,6.61446E-05
1000,25,1,4.01,2.33,207.2,25,7,0.000096506
1000,25,1,4.01,2.33,207.2,25,7,0.000145301
1000,25,1,4.01,2.33,207.2,25,7,0.000120118
1000,25,1,4.01,2.33,207.2,25,7,0.000194675
1000,25,1,4.01,2.33,207.2,25,7,0.000269231
1000,25,1,4.01,2.33,207.2,25,7,0.000563314
9,1,2.119145,4.26,1.6,112.41,25,,0.461255
9,1,4.105364,4.26,1.6,112.41,25,,0.894834
9,1,5.9863,4.26,1.6,112.41,25,,1.32841
9,1,7.78044,4.26,1.6,112.41,25,,1.78044
9,1,9.25471,4.26,1.6,112.41,25,,2.14945
9,1,10.7181,4.26,1.6,112.41,25,,2.29705
5,0.2,0.060921508,4.26,1.6,112.41,25,7,0.00548754
5,0.2,0.25229258,4.26,1.6,112.41,25,7,0.0121979
5,0.2,0.50378618,4.26,1.6,112.41,25,7,0.0203959
5,0.2,0.66685644,4.26,1.6,112.41,25,7,0.0263622
5,0.2,1.16587176,4.26,1.6,112.41,25,7,0.0405088
850,1,0.07583862,4.26,1.6,112.41,25,,0.0677741
850,1,0.245735,4.26,1.6,112.41,25,,0.108638
850,1,0.634551,4.26,1.6,112.41,25,,0.134551
850,1,0.932938,4.26,1.6,112.41,25,,0.134551
850,1,0.0871665,4.01,2.33,207.2,25,,0.0468439
850,1,0.2650361,4.01,2.33,207.2,25,,0.0956811
850,1,0.566135,4.01,2.33,207.2,25,,0.211296
850,1,0.867962,4.01,2.33,207.2,25,,0.263123
850,1,1.85763,4.01,2.33,207.2,25,,0.28505
850,1,2.721527,4.01,2.33,207.2,25,,0.286047
850,1,3.0915,4.01,2.33,207.2,25,,0.28505
850,1,0.0985854,4.19,1.9,63.55,25,,0.0179402
850,1,0.259056,4.19,1.9,63.55,25,,0.089701
850,1,0.63745,4.19,1.9,63.55,25,,0.145515
850,1,0.981776,4.19,1.9,63.55,25,,0.183389
850,1,0.07583862,4.3,1.6,65.93,25,,0.0677741
850,1,0.245553,4.3,1.6,65.93,25,,0.124585
850,1,0.692723,4.3,1.6,65.93,25,,0.160465
41,1,0.697344,4.01,2.33,207.2,25,6.3,0.445545
41,1,1.850206,4.01,2.33,207.2,25,6.3,0.759076
41,1,3.13792,4.01,2.33,207.2,25,6.3,1.0396
41,1,8.58869,4.01,2.33,207.2,25,6.3,2.29373
41,1,16.52306,4.01,2.33,207.2,25,6.3,3.59736
41,1,32.00622,4.01,2.33,207.2,25,6.3,4.22442
41,1,1.72389,,1.6,51.996,25,6.3,0.29703
41,1,3.58549,,1.6,51.996,25,6.3,0.39604
41,1,8.016006,,1.6,51.996,25,6.3,0.462046
41,1,15.971653,,1.6,51.996,25,6.3,0.528053
41,1,32.001461,,1.6,51.996,25,6.3,0.610561
41,1,1.67011,4.19,1.9,63.55,25,6.3,0.49505
41,1,3.97725,4.19,1.9,63.55,25,6.3,1.0396
41,1,8.81889,4.19,1.9,63.55,25,6.3,1.60066
41,1,20.19221,4.19,1.9,63.55,25,6.3,2.06271
41,1,32.05265,4.19,1.9,63.55,25,6.3,2.50825
35,7.5,21.427415,4.19,1.9,63.55,25,,1.95251
35,7.5,32.31005,4.19,1.9,63.55,25,,2.74406
35,7.5,50.594875,4.19,1.9,63.55,25,,3.98417
35,7.5,78.02485,4.19,1.9,63.55,25,,5.96306
35,7.5,103.887125,4.19,1.9,63.55,25,,6.72823
35,7.5,125.63485,4.19,1.9,63.55,25,,7.59894
35,7.5,142.394175,4.19,1.9,63.55,25,,7.33509
35,7.5,200.1759,4.19,1.9,63.55,25,,9.07652
35,7.5,19.98563,4.19,1.9,63.55,25,,1.82058
35,7.5,29.76465,4.19,1.9,63.55,25,,2.11082
35,7.5,50.468775,4.19,1.9,63.55,25,,2.90237
35,7.5,80.470275,4.19,1.9,63.55,25,,2.55937
35,7.5,100.30035,4.19,1.9,63.55,25,,2.11082
35,7.5,120.340925,4.19,1.9,63.55,25,,2.16359
35,7.5,150.035,4.19,1.9,63.55,25,,1.4248
35,7.5,200.17465,4.19,1.9,63.55,25,,1.02902
110,0.4,10,4.19,1.9,63.55,25,,1.1
110,0.4,10,4.19,1.9,63.55,25,,2.55
110,0.4,10,4.3,1.6,65.93,25,,1.97
110,0.4,10,4.3,1.6,65.93,25,,6.3
15,10,5,4.19,1.9,63.55,25,6,0.07834
15,10,5,4.19,1.9,63.55,25,6,0.10771
15,10,5,4.3,1.6,65.93,25,6,0.03867
15,10,5,4.3,1.6,65.93,25,6,0.05084
150,10,20,4.26,1.6,112.41,25,,0.0377863
150,10,30,4.26,1.6,112.41,25,,0.0494656
150,10,40,4.26,1.6,112.41,25,,0.0645802
150,10,60,4.26,1.6,112.41,25,,0.0748855
150,10,80,4.26,1.6,112.41,25,,0.0790076
150,10,100,4.26,1.6,112.41,25,,0.0838168
150,10,20,4.26,1.6,112.41,25,,0.0391603
150,10,30,4.26,1.6,112.41,25,,0.061145
150,10,40,4.26,1.6,112.41,25,,0.0728244
150,10,60,4.26,1.6,112.41,25,,0.0954962
150,10,80,4.26,1.6,112.41,25,,0.116107
150,10,100,4.26,1.6,112.41,25,,0.114046
125,25,20,3.75,1.6,51.996,,,0.737785
125,25,25,3.75,1.6,51.996,,,0.835505
125,25,30,3.75,1.6,51.996,,,0.879479
150,0.5,0.1,4.01,2.33,207.2,25,,0.0242616
150,0.5,0.5,4.01,2.33,207.2,25,,0.102321
150,0.5,1,4.01,2.33,207.2,25,,0.142405
150,0.5,2,4.01,2.33,207.2,25,,0.197257
150,0.5,4,4.01,2.33,207.2,25,,0.196203
150,0.5,0.1,4.01,2.33,207.2,25,,0.0963265
150,0.5,0.5,4.01,2.33,207.2,25,,0.171429
150,0.5,1,4.01,2.33,207.2,25,,0.246531
150,0.5,2,4.01,2.33,207.2,25,,0.341224
150,0.5,4,4.01,2.33,207.2,25,,0.337959
45,1,20,4.01,2.33,207.2,25,,0.829231
45,1,20,4.01,2.33,207.2,25,,1.76462
45,1,20,4.19,1.9,63.55,25,,0.810145
45,1,20,4.19,1.9,63.55,25,,1.61014
154,1.67,10,4.26,1.6,112.41,25,6.5,0.0413644
48,1.67,10,4.26,1.6,112.41,25,6.5,0.194679
30,1.67,10,4.26,1.6,112.41,25,6.5,0.289203
13,1.67,10,4.26,1.6,112.41,25,6.5,0.41831
,1.67,2,4.26,1.6,112.41,25,6.5,0.145833
,1.67,5,4.26,1.6,112.41,25,6.5,0.1875
,1.67,10,4.26,1.6,112.41,25,6.5,0.419643
,1.67,15,4.26,1.6,112.41,25,6.5,0.458333
,1.67,20,4.26,1.6,112.41,25,6.5,0.485119
,1.67,25,4.26,1.6,112.41,25,6.5,0.535714
,1.67,40,4.26,1.6,112.41,25,6.5,0.657738
350,1,0.664286,4.19,1.9,63.55,25,,0.333333
350,1,1.02857,4.19,1.9,63.55,25,,0.470948
350,1,0.111429,4.19,1.9,63.55,25,,0.186544
350,1,0.458571,4.19,1.9,63.55,25,,0.544343
350,1,0.784286,4.19,1.9,63.55,25,,0.718654
350,1,0.0513064,4.26,1.6,112.41,25,,0.0519878
350,1,0.166746,4.26,1.6,112.41,25,,0.137615
350,1,0.252257,4.26,1.6,112.41,25,,0.250765
350,1,0.654157,4.26,1.6,112.41,25,,0.348624
350,1,0.940618,4.26,1.6,112.41,25,,0.562691
350,1,1.34679,4.26,1.6,112.41,25,,0.657492
9.9402,0.5,0.025,4.01,2.33,207.2,25,,0.0045
9.9402,0.5,0.05,4.01,2.33,207.2,25,,0.00728571
9.9402,0.5,0.075,4.01,2.33,207.2,25,,0.00953571
9.9402,0.5,0.1,4.01,2.33,207.2,25,,0.0109286
9.9402,0.5,0.05,4.01,2.33,207.2,30,,0.0131799
9.9402,0.5,0.05,4.01,2.33,207.2,35,,0.0138075
9.9402,0.5,0.05,4.01,2.33,207.2,25,,0.00181977
9.9402,0.5,0.05,4.01,2.33,207.2,25,,0.000827287
9.9402,0.5,0.05,4.01,2.33,207.2,25,,0.000569448
9.9402,0.5,0.025,4.19,1.9,63.55,25,,0.00664286
9.9402,0.5,0.05,4.19,1.9,63.55,25,,0.0117857
9.9402,0.5,0.075,4.19,1.9,63.55,25,,0.015
9.9402,0.5,0.1,4.19,1.9,63.55,25,,0.0163929
9.9402,0.5,0.05,4.19,1.9,63.55,30,,0.0168519
9.9402,0.5,0.05,4.19,1.9,63.55,35,,0.0196296
9.9402,0.5,0.05,4.19,1.9,63.55,25,,0.00768473
9.9402,0.5,0.05,4.19,1.9,63.55,25,,0.00317734
9.9402,0.5,0.05,4.19,1.9,63.55,25,,0.0017734
9.9402,0.5,0.025,,1.6,51.996,25,,0.00728571
9.9402,0.5,0.05,,1.6,51.996,25,,0.0114643
9.9402,0.5,0.075,,1.6,51.996,25,,0.0133929
9.9402,0.5,0.1,,1.6,51.996,25,,0.0144643
9.9402,0.5,0.05,,1.6,51.996,30,,0.0162143
9.9402,0.5,0.05,,1.6,51.996,35,,0.0197143
9.9402,0.5,0.05,,1.6,51.996,25,,0.00399015
9.9402,0.5,0.05,,1.6,51.996,25,,0.00221675
9.9402,0.5,0.05,,1.6,51.996,25,,0.00162562
9.9402,0.5,0.025,4.26,1.6,112.41,25,,0.00321429
9.9402,0.5,0.05,4.26,1.6,112.41,25,,0.00514286
9.9402,0.5,0.075,4.26,1.6,112.41,25,,0.00567857
9.9402,0.5,0.1,4.26,1.6,112.41,25,,0.00696429
9.9402,0.5,0.05,4.26,1.6,112.41,30,,0.00766332
9.9402,0.5,0.05,4.26,1.6,112.41,35,,0.00846734
9.9402,0.5,0.05,4.26,1.6,112.41,25,,0.00272251
9.9402,0.5,0.05,4.26,1.6,112.41,25,,0.000471204
9.9402,0.5,0.05,4.26,1.6,112.41,25,,0.00026178
,1,4,4.01,2.33,207.2,25,1,0.360158
,1,4,4.01,2.33,207.2,25,2,0.498681
,1,4,4.01,2.33,207.2,25,3,0.812665
,1,4,4.01,2.33,207.2,25,4,1.219
,1,4,4.01,2.33,207.2,25,5,1.31135
,1,4,4.01,2.33,207.2,25,6,1.23747
,1,4,4.01,2.33,207.2,25,7,1.22823
,1,4,4.19,1.9,63.55,25,1,0.397098
,1,4,4.19,1.9,63.55,25,2,0.655673
,1,4,4.19,1.9,63.55,25,3,1.25594
,1,4,4.19,1.9,63.55,25,4,1.95778
,1,4,4.19,1.9,63.55,25,5,2.17942
,1,4,4.19,1.9,63.55,25,6,2.13325
,1,4,4.19,1.9,63.55,25,7,2.11478
,1,4,4.26,1.6,112.41,25,1,0.406332
,1,4,4.26,1.6,112.41,25,2,0.858839
,1,4,4.26,1.6,112.41,25,3,1.97625
,1,4,4.26,1.6,112.41,25,4,2.77968
,1,4,4.26,1.6,112.41,25,5,3.05673
,1,4,4.26,1.6,112.41,25,6,2.99208
,1,4,4.26,1.6,112.41,25,7,2.98285
150,1,0.1,3.75,1.6,51.996,22,,0.00507
100,1.25,0.757962,4.01,2.33,207.2,25,7,0.2
100,1.25,1.66083,4.01,2.33,207.2,25,7,0.278947
100,1.25,2.11783,4.01,2.33,207.2,25,7,0.715789
100,1.25,2.63057,4.01,2.33,207.2,25,7,1.1
100,1.25,3.62261,4.01,2.33,207.2,25,7,1.10526
0.1,1.25,0.613057,4.01,2.33,207.2,25,7,0.347368
0.1,1.25,1.32643,4.01,2.33,207.2,25,7,0.636842
0.1,1.25,2.00637,4.01,2.33,207.2,25,7,0.978947
0.1,1.25,2.56369,4.01,2.33,207.2,25,7,1.21053
0.1,1.25,3.46656,4.01,2.33,207.2,25,7,1.23158
9.5,1,9.70655,4.01,2.33,207.2,20,7,0.174402
9.5,1,19.6388,4.01,2.33,207.2,20,7,0.315237
9.5,1,29.5711,4.01,2.33,207.2,20,7,0.430923
9.5,1,39.5034,4.01,2.33,207.2,20,7,0.508884
9.5,1,49.5485,4.01,2.33,207.2,20,7,0.582658
9.5,1,9.81941,4.19,1.9,63.55,20,7,0.159736
9.5,1,19.6388,4.19,1.9,63.55,20,7,0.294279
9.5,1,29.684,4.19,1.9,63.55,20,7,0.382724
9.5,1,39.5034,4.19,1.9,63.55,20,7,0.412477
9.5,1,49.5485,4.19,1.9,63.55,20,7,0.444335
9.5,1,9.81941,4.26,1.6,112.41,20,7,0.145065
9.5,1,19.7517,4.26,1.6,112.41,20,7,0.233505
9.5,1,29.684,4.26,1.6,112.41,20,7,0.298892
9.5,1,39.6163,4.26,1.6,112.41,20,7,0.345416
9.5,1,49.5485,4.26,1.6,112.41,20,7,0.389844
9.5,1,9.81941,4.04,1.91,58.69,20,7,0.0738075
9.5,1,19.8646,4.04,1.91,58.69,20,7,0.132911
9.5,1,29.684,4.04,1.91,58.69,20,7,0.185718
9.5,1,39.7291,4.04,1.91,58.69,20,7,0.228055
9.5,1,49.7743,4.04,1.91,58.69,20,7,0.264105
48.3,1,9.70655,4.01,2.33,207.2,20,7,0.172306
48.3,1,19.6388,4.01,2.33,207.2,20,7,0.306854
48.3,1,29.5711,4.01,2.33,207.2,20,7,0.401581
48.3,1,39.5034,4.01,2.33,207.2,20,7,0.479543
48.3,1,49.5485,4.01,2.33,207.2,20,7,0.528167
48.3,1,9.81941,4.19,1.9,63.55,20,7,0.153448
48.3,1,19.6388,4.19,1.9,63.55,20,7,0.2838
48.3,1,29.684,4.19,1.9,63.55,20,7,0.365957
48.3,1,39.5034,4.19,1.9,63.55,20,7,0.389423
48.3,1,49.5485,4.19,1.9,63.55,20,7,0.41709
48.3,1,9.81941,4.26,1.6,112.41,20,7,0.130394
48.3,1,19.7517,4.26,1.6,112.41,20,7,0.218835
48.3,1,29.684,4.26,1.6,112.41,20,7,0.284221
48.3,1,39.6163,4.26,1.6,112.41,20,7,0.313979
48.3,1,49.6614,4.26,1.6,112.41,20,7,0.360507
48.3,1,9.93228,4.04,1.91,58.69,20,7,0.0738122
48.3,1,19.8646,4.04,1.91,58.69,20,7,0.130815
48.3,1,29.684,4.04,1.91,58.69,20,7,0.179431
48.3,1,39.7291,4.04,1.91,58.69,20,7,0.211289
48.3,1,49.8871,4.04,1.91,58.69,20,7,0.245247
75,0.5,4.84848,4.19,1.9,63.55,25,,2.28452
75,0.5,8.18182,4.19,1.9,63.55,25,,3.77824
75,0.5,14.0152,4.19,1.9,63.55,25,,4.07113
75,0.5,17.2727,4.19,1.9,63.55,25,,5.50628
192,20,0.607143,4.19,1.9,63.55,25,6,0.000701754
192,20,2.07143,4.19,1.9,63.55,25,6,0.00280702
192,20,4.60714,4.19,1.9,63.55,25,6,0.00390351
,10,10,4.01,2.33,207.2,25,6,0.125
,10,10,4.3,1.6,65.93,25,6,0.0861111
,10,10,4.19,1.9,63.55,25,6,0.0138889
,10,10,4.23,1.8,58.93,25,6,0.00972222
160,6.6,2.19131,4.19,1.9,63.55,25,7,0.1704
160,6.6,6.17147,4.19,1.9,63.55,25,7,0.228
160,6.6,11.4928,4.19,1.9,63.55,25,7,0.408
160,6.6,25.27022,4.19,1.9,63.55,25,7,0.6672
160,6.6,5,4.19,1.9,63.55,25,2.5,0.0621387
160,6.6,5,4.19,1.9,63.55,25,3.5,0.0742775
160,6.6,5,4.19,1.9,63.55,25,4.5,0.10159
160,6.6,5,4.19,1.9,63.55,25,5.5,0.17341
160,6.6,5,4.19,1.9,63.55,25,6,0.176445
160,6.6,5,4.19,1.9,63.55,25,7,0.121848
160,6.6,5,4.19,1.9,63.55,25,7,0.11261
160,6.6,5,4.19,1.9,63.55,25,7,0.0951613
160,6.6,5,4.19,1.9,63.55,25,7,0.0951613
160,6.6,5,4.19,1.9,63.55,25,7,0.0520528
160,6.6,38.08206,4.19,1.9,63.55,25,7,0.7296
160,6.6,2.184693,4.19,1.9,63.55,25,7,0.1896
160,6.6,6.12587,4.19,1.9,63.55,25,7,0.312
160,6.6,11.51195,4.19,1.9,63.55,25,7,0.4008
160,6.6,24.94274,4.19,1.9,63.55,25,7,0.6984
160,6.6,38.01202,4.19,1.9,63.55,25,7,0.7392
160,6.6,5,4.19,1.9,63.55,25,2.5,0.0671965
160,6.6,5,4.19,1.9,63.55,25,3.5,0.0813584
160,6.6,5,4.19,1.9,63.55,25,4.5,0.091474
160,6.6,5,4.19,1.9,63.55,25,5.5,0.184538
160,6.6,5,4.19,1.9,63.55,25,6,0.209827
160,6.6,5,4.19,1.9,63.55,25,7,0.227566
160,6.6,5,4.19,1.9,63.55,25,7,0.215249
160,6.6,5,4.19,1.9,63.55,25,7,0.211144
160,6.6,5,4.19,1.9,63.55,25,7,0.204985
160,6.6,5,4.19,1.9,63.55,25,7,0.104399
160,6.6,2.20976,4.19,1.9,63.55,25,7,0.2136
160,6.6,6.16347,4.19,1.9,63.55,25,7,0.348
160,6.6,11.54032,4.19,1.9,63.55,25,7,0.4152
160,6.6,25.33282,4.19,1.9,63.55,25,7,0.7272
160,6.6,38.03378,4.19,1.9,63.55,25,7,0.7728
160,6.6,5,4.19,1.9,63.55,25,2.5,0.0601156
160,6.6,5,4.19,1.9,63.55,25,3.5,0.091474
160,6.6,5,4.19,1.9,63.55,25,4.5,0.102601
160,6.6,5,4.19,1.9,63.55,25,5.5,0.201734
160,6.6,5,4.19,1.9,63.55,25,6,0.25737
160,6.6,5,4.19,1.9,63.55,25,7,0.268622
160,6.6,5,4.19,1.9,63.55,25,7,0.240909
160,6.6,5,4.19,1.9,63.55,25,7,0.238856
160,6.6,5,4.19,1.9,63.55,25,7,0.22654
160,6.6,5,4.19,1.9,63.55,25,7,0.156745
160,6.6,2.24144,4.19,1.9,63.55,25,7,0.2184
160,6.6,5.89019,4.19,1.9,63.55,25,7,0.3672
160,6.6,11.45712,4.19,1.9,63.55,25,7,0.4632
160,6.6,25.27538,4.19,1.9,63.55,25,7,0.7488
160,6.6,37.99552,4.19,1.9,63.55,25,7,0.7872
160,6.6,5,4.19,1.9,63.55,25,2.5,0.0722543
160,6.6,5,4.19,1.9,63.55,25,3.5,0.119798
160,6.6,5,4.19,1.9,63.55,25,4.5,0.122832
160,6.6,5,4.19,1.9,63.55,25,5.5,0.214884
160,6.6,5,4.19,1.9,63.55,25,6,0.272543
160,6.6,5,4.19,1.9,63.55,25,7,0.303519
160,6.6,5,4.19,1.9,63.55,25,7,0.278886
160,6.6,5,4.19,1.9,63.55,25,7,0.259384
160,6.6,5,4.19,1.9,63.55,25,7,0.248094
160,6.6,5,4.19,1.9,63.55,25,7,0.158798
160,6.6,2.184,4.19,1.9,63.55,25,7,0.24
160,6.6,6.27104,4.19,1.9,63.55,25,7,0.3744
160,6.6,11.58053,4.19,1.9,63.55,25,7,0.492
160,6.6,25.8397,4.19,1.9,63.55,25,7,0.804
160,6.6,38.02654,4.19,1.9,63.55,25,7,0.8424
160,6.6,5,4.19,1.9,63.55,25,2.5,0.0854046
160,6.6,5,4.19,1.9,63.55,25,3.5,0.126879
160,6.6,5,4.19,1.9,63.55,25,4.5,0.134971
160,6.6,5,4.19,1.9,63.55,25,5.5,0.30289
160,6.6,5,4.19,1.9,63.55,25,6,0.32211
160,6.6,5,4.19,1.9,63.55,25,7,0.362023
160,6.6,5,4.19,1.9,63.55,25,7,0.35176
160,6.6,5,4.19,1.9,63.55,25,7,0.353812
160,6.6,5,4.19,1.9,63.55,25,7,0.328152
160,6.6,5,4.19,1.9,63.55,25,7,0.233724
1000,25,1,4.19,1.9,63.55,25,3,1.88E-05
1000,25,1,4.19,1.9,63.55,25,5,0.000018406
1000,25,1,4.19,1.9,63.55,25,7,2.09E-05
1000,25,1,4.19,1.9,63.55,25,9,1.66E-05
1000,25,1,4.19,1.9,63.55,25,11,0.000014797
1000,25,1,4.19,1.9,63.55,25,7,4.88E-05
1000,25,1,4.19,1.9,63.55,25,7,5.41E-05
1000,25,1,4.19,1.9,63.55,25,7,6.10E-05
1000,25,1,4.19,1.9,63.55,25,7,1.74E-05
1000,25,1,4.19,1.9,63.55,25,7,4.53E-05
1000,25,1,4.19,1.9,63.55,25,7,4.25E-05
1000,25,1,4.19,1.9,63.55,25,7,9.54E-05
1000,25,1,4.19,1.9,63.55,25,7,0.0001
1000,25,1,4.19,1.9,63.55,25,7,0.000164368
1000,25,1,4.26,1.6,112.41,25,3,2.89E-06
1000,25,1,4.26,1.6,112.41,25,5,3.25E-06
1000,25,1,4.26,1.6,112.41,25,7,4.69E-06
1000,25,1,4.26,1.6,112.41,25,9,5.05E-06
1000,25,1,4.26,1.6,112.41,25,11,4.69E-06
1000,25,1,4.26,1.6,112.41,25,7,1.05E-05
1000,25,1,4.26,1.6,112.41,25,7,1.05E-05
1000,25,1,4.26,1.6,112.41,25,7,1.40E-05
1000,25,1,4.26,1.6,112.41,25,7,1.05E-05
1000,25,1,4.26,1.6,112.41,25,7,6.98E-06
1000,25,1,4.26,1.6,112.41,25,7,1.26E-05
1000,25,1,4.26,1.6,112.41,25,7,1.26E-05
1000,25,1,4.26,1.6,112.41,25,7,1.72E-05
1000,25,1,4.26,1.6,112.41,25,7,4.14E-05
1000,25,1,4.01,2.33,207.2,25,3,2.35E-05
1000,25,1,4.01,2.33,207.2,25,5,2.38E-05
1000,25,1,4.01,2.33,207.2,25,7,5.12E-05
1000,25,1,4.01,2.33,207.2,25,9,3.72E-05
1000,25,1,4.01,2.33,207.2,25,11,1.77E-05
1000,25,1,4.01,2.33,207.2,25,7,0.000160465
1000,25,1,4.01,2.33,207.2,25,7,0.000223256
1000,25,1,4.01,2.33,207.2,25,7,0.000193605
1000,25,1,4.01,2.33,207.2,25,7,0.000120349
1000,25,1,4.01,2.33,207.2,25,7,9.59E-05
1000,25,1,4.01,2.33,207.2,25,7,2.07E-05
1000,25,1,4.01,2.33,207.2,25,7,3.56E-05
1000,25,1,4.01,2.33,207.2,25,7,8.05E-05
1000,25,1,4.01,2.33,207.2,25,7,9.31E-05
150,5,0.966234,3.75,1.6,51.996,5,4,0.0218182
150,5,1.9493465,3.75,1.6,51.996,5,4,0.0327273
150,5,4.003892,3.75,1.6,51.996,5,4,0.0436364
150,5,6.148049,3.75,1.6,51.996,5,4,0.0581818
150,5,7.880521,3.75,1.6,51.996,5,4,0.0618182
150,5,14.9714,3.75,1.6,51.996,5,4,0.08
